날짜,최고기온,최저기온,증감치,월,일,연도,가격
2021-05-26,26.8,12.9,-50.0,5,26,2021,1353.0
2021-05-27,23.5,14.5,0.0,5,27,2021,1353.0
2021-05-28,26.6,15.5,-40.0,5,28,2021,1313.0
2021-06-01,28.5,15.1,-10.0,6,1,2021,1213.0
2021-06-02,28.2,19.1,-60.0,6,2,2021,1153.0
2021-06-03,31.7,18.0,-20.0,6,3,2021,1133.0
2021-06-04,24.4,16.6,-20.0,6,4,2021,1113.0
2021-06-08,30.3,16.2,20.0,6,8,2021,1133.0
2021-06-09,30.8,20.0,0.0,6,9,2021,1133.0
2021-06-10,27.7,20.2,0.0,6,10,2021,1133.0
2021-06-11,25.3,17.6,0.0,6,11,2021,1133.0
2021-06-15,23.4,19.4,0.0,6,15,2021,1123.0
2021-06-16,21.7,19.3,0.0,6,16,2021,1123.0
2021-06-17,24.8,19.0,0.0,6,17,2021,1123.0
2021-06-18,26.4,20.1,0.0,6,18,2021,1123.0
2021-06-22,31.6,18.0,0.0,6,22,2021,1103.0
2021-06-23,28.1,18.6,-10.0,6,23,2021,1093.0
2021-06-24,29.1,17.7,0.0,6,24,2021,1093.0
2021-06-25,29.7,19.4,20.0,6,25,2021,1113.0
2021-06-29,0.0,0.0,0.0,6,29,2021,1023.0
2021-06-30,0.0,0.0,60.0,6,30,2021,1083.0
2021-07-01,0.0,0.0,0.0,7,1,2021,1083.0
2021-07-02,0.0,0.0,0.0,7,2,2021,1083.0
2021-07-06,0.0,0.0,-20.0,7,6,2021,1063.0
2021-07-07,0.0,0.0,0.0,7,7,2021,1063.0
2021-07-08,0.0,0.0,10.0,7,8,2021,1073.0
2021-07-09,0.0,0.0,0.0,7,9,2021,1073.0
2021-07-13,0.0,0.0,10.0,7,13,2021,1083.0
2021-07-14,0.0,0.0,0.0,7,14,2021,1083.0
2021-07-15,0.0,0.0,-20.0,7,15,2021,1063.0
2021-07-16,0.0,0.0,0.0,7,16,2021,1063.0
2021-07-20,0.0,0.0,0.0,7,20,2021,1102.0
2021-07-21,0.0,0.0,0.0,7,21,2021,1102.0
2021-07-22,0.0,0.0,0.0,7,22,2021,1102.0
2021-07-23,0.0,0.0,47.0,7,23,2021,1149.0
2021-07-27,0.0,0.0,-10.0,7,27,2021,1179.0
2021-07-28,0.0,0.0,14.0,7,28,2021,1193.0
2021-07-29,0.0,0.0,0.0,7,29,2021,1193.0
2021-07-30,0.0,0.0,0.0,7,30,2021,1193.0
2021-08-03,0.0,0.0,0.0,8,3,2021,1193.0
2021-08-04,0.0,0.0,-7.0,8,4,2021,1186.0
2021-08-05,0.0,0.0,0.0,8,5,2021,1186.0
2021-08-06,0.0,0.0,13.0,8,6,2021,1199.0
2021-08-10,0.0,0.0,0.0,8,10,2021,1199.0
2021-08-11,0.0,0.0,0.0,8,11,2021,1199.0
2021-08-12,0.0,0.0,0.0,8,12,2021,1199.0
2021-08-13,0.0,0.0,67.0,8,13,2021,1266.0
2021-08-18,0.0,0.0,0.0,8,18,2021,1276.0
2021-08-19,0.0,0.0,30.0,8,19,2021,1306.0
2021-08-20,0.0,0.0,0.0,8,20,2021,1306.0
2021-08-24,0.0,0.0,0.0,8,24,2021,1349.0
2021-08-25,0.0,0.0,-3.0,8,25,2021,1346.0
2021-08-26,0.0,0.0,10.0,8,26,2021,1356.0
2021-08-27,0.0,0.0,-7.0,8,27,2021,1349.0
2021-08-31,0.0,0.0,0.0,8,31,2021,1339.0
2021-09-01,0.0,0.0,0.0,9,1,2021,1339.0
2021-09-02,0.0,0.0,7.0,9,2,2021,1346.0
2021-09-03,0.0,0.0,0.0,9,3,2021,1346.0
2021-09-07,0.0,0.0,0.0,9,7,2021,1332.0
2021-09-08,0.0,0.0,-6.0,9,8,2021,1326.0
2021-09-09,0.0,0.0,70.0,9,9,2021,1396.0
2021-09-10,0.0,0.0,27.0,9,10,2021,1423.0
2021-09-14,24.9,22.4,107.0,9,14,2021,1579.0
2021-09-15,22.9,20.7,50.0,9,15,2021,1629.0
2021-09-16,22.9,20.7,40.0,9,16,2021,1669.0
2021-09-17,24.0,21.1,47.0,9,17,2021,1716.0
2021-09-24,27.3,17.3,-10.0,9,24,2021,1706.0
2021-09-28,29.6,20.0,-84.0,9,28,2021,1592.0
2021-09-29,32.1,20.8,-7.0,9,29,2021,1585.0
2021-09-30,27.4,19.7,-3.0,9,30,2021,1582.0
2021-10-01,27.2,16.7,0.0,10,1,2021,1582.0
2021-10-06,28.7,19.9,-66.0,10,6,2021,1516.0
2021-10-07,29.0,18.8,0.0,10,7,2021,1516.0
2021-10-08,29.9,18.2,0.0,10,8,2021,1516.0
2021-10-13,25.0,20.6,-20.0,10,13,2021,1496.0
2021-10-14,29.0,20.5,-43.0,10,14,2021,1453.0
2021-10-15,27.8,18.5,0.0,10,15,2021,1453.0
2021-10-19,21.2,8.9,-10.0,10,19,2021,1443.0
2021-10-20,15.4,11.2,-27.0,10,20,2021,1416.0
2021-10-21,19.1,10.8,-20.0,10,21,2021,1396.0
2021-10-22,19.8,10.3,-111.0,10,22,2021,1285.0
2021-10-26,21.8,10.1,-40.0,10,26,2021,1219.0
2021-10-27,22.4,10.1,-26.0,10,27,2021,1193.0
2021-10-28,21.1,10.6,-64.0,10,28,2021,1129.0
2021-10-29,22.1,12.3,0.0,10,29,2021,1129.0
2021-11-02,19.0,11.3,0.0,11,2,2021,1129.0
2021-11-03,19.7,9.9,20.0,11,3,2021,1149.0
2021-11-04,22.2,10.4,0.0,11,4,2021,1149.0
2021-11-05,20.7,12.1,0.0,11,5,2021,1149.0
2021-11-09,13.2,7.2,4.0,11,9,2021,1206.0
2021-11-10,11.9,6.9,10.0,11,10,2021,1216.0
2021-11-11,16.7,8.5,50.0,11,11,2021,1266.0
2021-11-12,15.5,8.0,53.0,11,12,2021,1319.0
2021-11-16,17.8,6.4,100.0,11,16,2021,1403.0
2021-11-17,18.3,7.3,0.0,11,17,2021,1403.0
2021-11-18,20.4,6.3,16.0,11,18,2021,1419.0
2021-11-19,20.4,4.2,50.0,11,19,2021,1469.0
2021-11-23,9.8,6.7,0.0,11,23,2021,1469.0
2021-11-24,13.8,8.5,0.0,11,24,2021,1469.0
2021-11-25,17.3,6.2,0.0,11,25,2021,1469.0
2021-11-26,15.9,6.0,0.0,11,26,2021,1469.0
2021-11-30,17.5,6.4,0.0,11,30,2021,1429.0
2021-12-01,8.5,5.2,-30.0,12,1,2021,1399.0
2021-12-02,12.1,5.1,0.0,12,2,2021,1399.0
2021-12-07,14.9,3.4,0.0,12,7,2021,1399.0
2021-12-08,16.8,6.0,20.0,12,8,2021,1419.0
2021-12-09,15.8,6.6,23.0,12,9,2021,1442.0
2021-12-10,16.7,8.7,0.0,12,10,2021,1442.0
2021-12-14,12.8,3.7,-20.0,12,14,2021,1422.0
2021-12-15,16.0,5.3,0.0,12,15,2021,1422.0
2021-12-16,10.9,7.9,0.0,12,16,2021,1422.0
2021-12-17,10.3,0.2,-56.0,12,17,2021,1366.0
2021-12-21,16.6,5.7,-20.0,12,21,2021,1336.0
2021-12-22,16.4,3.7,7.0,12,22,2021,1343.0
2021-12-23,16.5,4.4,0.0,12,23,2021,1343.0
2021-12-24,13.4,3.7,0.0,12,24,2021,1343.0
2021-12-28,7.6,3.0,10.0,12,28,2021,1353.0
2021-12-29,11.1,5.5,-7.0,12,29,2021,1346.0
2021-12-30,8.9,4.1,0.0,12,30,2021,1346.0
2021-12-31,6.6,2.0,0.0,12,31,2021,1346.0
2022-01-04,10.7,1.8,-87.0,1,4,2022,1259.0
2022-01-05,5.2,1.1,-43.0,1,5,2022,1216.0
2022-01-06,9.9,2.6,-3.0,1,6,2022,1213.0
2022-01-07,10.5,-0.2,-20.0,1,7,2022,1193.0
2022-01-11,6.4,-0.5,0.0,1,11,2022,1193.0
2022-01-12,3.9,-0.1,0.0,1,12,2022,1193.0
2022-01-13,4.8,1.3,-64.0,1,13,2022,1129.0
2022-01-14,7.8,0.0,0.0,1,14,2022,1129.0
2022-01-18,6.5,-0.8,-20.0,1,18,2022,1099.0
2022-01-19,11.0,-0.4,0.0,1,19,2022,1099.0
2022-01-20,6.0,-0.4,-6.0,1,20,2022,1093.0
2022-01-21,10.5,-0.4,0.0,1,21,2022,1093.0
2022-01-25,8.4,6.3,-7.0,1,25,2022,1086.0
2022-01-26,9.6,4.5,0.0,1,26,2022,1086.0
2022-01-27,8.2,2.3,0.0,1,27,2022,1086.0
2022-01-28,8.1,2.6,0.0,1,28,2022,1086.0
2022-02-04,8.0,-1.2,-20.0,2,4,2022,1066.0
2022-02-08,8.2,-0.6,0.0,2,8,2022,1003.0
2022-02-09,10.1,-1.2,23.0,2,9,2022,1026.0
2022-02-10,9.8,1.8,0.0,2,10,2022,1026.0
2022-02-11,11.5,0.6,-7.0,2,11,2022,1019.0
2022-02-15,6.8,0.4,-7.0,2,15,2022,1012.0
2022-02-16,3.8,-0.8,-27.0,2,16,2022,985.0
2022-02-17,2.2,-2.2,-6.0,2,17,2022,979.0
2022-02-18,6.4,-3.6,0.0,2,18,2022,979.0
2022-02-22,6.8,1.2,-20.0,2,22,2022,949.0
2022-02-23,3.1,-1.5,30.0,2,23,2022,979.0
2022-02-24,5.0,-1.0,30.0,2,24,2022,1009.0
2022-02-25,12.2,-1.1,-10.0,2,25,2022,999.0
2022-03-03,15.1,-0.2,0.0,3,3,2022,1008.0
2022-03-04,17.8,3.4,-20.0,3,4,2022,988.0
2022-03-08,15.3,-0.2,0.0,3,8,2022,1001.0
2022-03-11,22.0,13.4,0.0,3,11,2022,1008.0
2022-03-15,16.5,2.9,-10.0,3,15,2022,998.0
2022-03-16,20.6,4.5,0.0,3,16,2022,998.0
2022-03-17,19.7,9.8,23.0,3,17,2022,1021.0
2022-03-18,10.7,7.3,0.0,3,18,2022,1021.0
2022-03-22,12.1,4.5,24.0,3,22,2022,1135.0
2022-03-23,14.3,2.4,33.0,3,23,2022,1168.0
2022-03-24,17.4,1.1,90.0,3,24,2022,1258.0
2022-03-25,19.8,5.4,10.0,3,25,2022,1268.0
2022-03-29,19.4,6.0,21.0,3,29,2022,1363.0
2022-03-30,21.9,8.6,20.0,3,30,2022,1383.0
2022-03-31,13.3,7.8,20.0,3,31,2022,1403.0
2022-04-01,15.7,7.7,20.0,4,1,2022,1423.0
2022-04-05,18.1,3.7,0.0,4,5,2022,1473.0
2022-04-06,18.9,5.3,0.0,4,6,2022,1473.0
2022-04-07,20.5,6.0,15.0,4,7,2022,1488.0
2022-04-08,22.4,5.1,0.0,4,8,2022,1488.0
2022-04-12,25.6,11.4,0.0,4,12,2022,1488.0
2022-04-13,26.5,13.4,0.0,4,13,2022,1488.0
2022-04-14,14.5,11.6,10.0,4,14,2022,1498.0
2022-04-15,17.8,8.2,0.0,4,15,2022,1498.0
2022-04-19,21.0,7.8,50.0,4,19,2022,1691.0
2022-04-20,21.3,6.5,0.0,4,20,2022,1691.0
2022-04-21,21.0,8.8,68.0,4,21,2022,1759.0
2022-04-22,26.7,8.3,85.0,4,22,2022,1844.0
2022-04-26,22.1,13.2,10.0,4,26,2022,1854.0
2022-04-27,23.4,11.8,0.0,4,27,2022,1854.0
2022-04-28,25.3,10.7,30.0,4,28,2022,1884.0
2022-04-29,16.5,9.8,149.0,4,29,2022,2033.0
2022-05-03,20.3,6.1,0.0,5,3,2022,2013.0
2022-05-04,23.7,6.7,-50.0,5,4,2022,1963.0
2022-05-10,23.2,13.9,10.0,5,10,2022,1879.0
2022-05-11,23.5,16.3,-30.0,5,11,2022,1849.0
2022-05-12,24.4,15.7,10.0,5,12,2022,1859.0
2022-05-13,19.1,11.6,-89.0,5,13,2022,1770.0
2022-05-17,25.7,13.1,0.0,5,17,2022,1734.0
2022-05-18,27.7,17.2,5.0,5,18,2022,1739.0
2022-05-19,25.6,13.8,-16.0,5,19,2022,1723.0
2022-05-20,24.6,15.5,-10.0,5,20,2022,1713.0
2022-05-24,26.5,13.3,0.0,5,24,2022,1593.0
2022-05-25,26.5,14.9,-10.0,5,25,2022,1583.0
2022-05-26,24.3,12.6,0.0,5,26,2022,1583.0
2022-05-27,27.5,12.1,0.0,5,27,2022,1583.0
2022-05-31,29.2,14.1,0.0,5,31,2022,1583.0
2022-06-03,26.2,14.5,-10.0,6,3,2022,1553.0
2022-06-08,27.0,14.5,20.0,6,8,2022,1603.0
2022-06-09,27.1,14.7,20.0,6,9,2022,1623.0
2022-06-10,26.6,15.7,0.0,6,10,2022,1623.0
2022-06-14,22.7,17.8,-20.0,6,14,2022,1633.0
2022-06-15,27.5,16.6,23.0,6,15,2022,1656.0
2022-06-16,29.6,17.3,37.0,6,16,2022,1693.0
2022-06-17,29.4,18.1,50.0,6,17,2022,1743.0
2022-06-21,28.9,19.8,0.0,6,21,2022,1769.0
2022-06-22,30.5,19.5,20.0,6,22,2022,1789.0
2022-06-23,29.9,21.4,10.0,6,23,2022,1799.0
2022-06-24,27.7,22.4,10.0,6,24,2022,1809.0
2022-06-28,30.1,25.9,34.0,6,28,2022,1839.0
2022-06-29,30.7,25.7,27.0,6,29,2022,1866.0
2022-06-30,33.1,24.7,13.0,6,30,2022,1879.0
2022-07-01,32.2,22.4,37.0,7,1,2022,1916.0
2022-07-05,32.8,24.1,0.0,7,5,2022,1916.0
2022-07-06,34.6,24.2,-20.0,7,6,2022,1896.0
2022-07-07,32.6,27.0,10.0,7,7,2022,1906.0
2022-07-08,34.2,25.4,16.0,7,8,2022,1922.0
2022-07-12,33.5,23.6,-3.0,7,12,2022,1909.0
2022-07-13,33.7,25.1,10.0,7,13,2022,1919.0
2022-07-14,32.0,23.5,20.0,7,14,2022,1939.0
2022-07-15,31.2,22.7,-13.0,7,15,2022,1926.0
2022-07-19,31.8,22.0,-3.0,7,19,2022,1923.0
2022-07-20,32.1,21.4,0.0,7,20,2022,1923.0
2022-07-21,30.0,23.1,-10.0,7,21,2022,1913.0
2022-07-22,30.4,21.7,-13.0,7,22,2022,1900.0
2022-07-26,32.7,20.5,-2.0,7,26,2022,1878.0
2022-07-27,34.5,22.7,6.0,7,27,2022,1884.0
2022-07-28,35.3,23.1,0.0,7,28,2022,1884.0
2022-07-29,34.2,25.1,-10.0,7,29,2022,1874.0
2022-08-02,33.4,25.7,0.0,8,2,2022,1878.0
2022-08-03,34.5,25.7,10.0,8,3,2022,1888.0
2022-08-04,33.9,24.6,-3.0,8,4,2022,1885.0
2022-08-05,33.4,27.2,0.0,8,5,2022,1885.0
2022-08-09,34.1,26.7,-9.0,8,9,2022,1889.0
2022-08-10,34.7,27.2,-20.0,8,10,2022,1869.0
2022-08-11,33.5,27.6,0.0,8,11,2022,1869.0
2022-08-12,34.8,26.1,0.0,8,12,2022,1869.0
2022-08-17,27.4,23.4,84.0,8,17,2022,2392.0
2022-08-18,32.1,21.6,20.0,8,18,2022,2412.0
2022-08-19,32.8,26.4,257.0,8,19,2022,2669.0
2022-08-23,35.1,21.8,-50.0,8,23,2022,2583.0
2022-08-24,30.2,20.9,-67.0,8,24,2022,2516.0
2022-08-25,30.1,20.4,-10.0,8,25,2022,2506.0
2022-08-26,29.2,21.6,-17.0,8,26,2022,2489.0
2022-08-30,33.4,21.5,61.0,8,30,2022,2676.0
2022-08-31,29.2,22.2,79.0,8,31,2022,2755.0
2022-09-01,25.7,21.9,50.0,9,1,2022,2805.0
2022-09-02,23.2,20.6,64.0,9,2,2022,2869.0
2022-09-06,26.5,16.7,67.0,9,6,2022,3046.0
2022-09-07,30.0,14.6,202.0,9,7,2022,3248.0
2022-09-08,28.9,17.6,70.0,9,8,2022,3318.0
2022-09-14,24.9,22.9,60.0,9,14,2022,3282.0
2022-09-15,28.7,23.1,67.0,9,15,2022,3349.0
2022-09-16,33.7,22.9,-23.0,9,16,2022,3326.0
2022-09-20,26.1,18.3,-80.0,9,20,2022,3299.0
2022-09-21,25.8,17.8,23.0,9,21,2022,3322.0
2022-09-22,26.3,16.7,0.0,9,22,2022,3322.0
2022-09-23,27.9,17.1,4.0,9,23,2022,3326.0
2022-09-27,27.5,16.5,0.0,9,27,2022,3346.0
2022-09-28,25.9,16.0,-54.0,9,28,2022,3292.0
2022-09-29,27.4,14.0,0.0,9,29,2022,3292.0
2022-09-30,28.3,13.5,-36.0,9,30,2022,3256.0
2022-10-05,22.9,15.0,0.0,10,5,2022,3246.0
2022-10-06,22.4,14.2,-47.0,10,6,2022,3199.0
2022-10-07,20.9,13.0,70.0,10,7,2022,3269.0
2022-10-12,22.6,11.5,-13.0,10,12,2022,3276.0
2022-10-13,21.4,16.0,0.0,10,13,2022,3276.0
2022-10-14,23.8,13.3,-10.0,10,14,2022,3266.0
2022-10-18,18.4,11.3,-40.0,10,18,2022,3199.0
2022-10-19,19.2,9.7,-50.0,10,19,2022,3149.0
2022-10-20,22.2,10.4,-70.0,10,20,2022,3079.0
2022-10-21,23.3,9.5,-197.0,10,21,2022,2882.0
2022-10-25,16.0,7.8,-157.0,10,25,2022,2548.0
2022-10-26,20.2,11.7,-36.0,10,26,2022,2512.0
2022-10-27,18.4,9.6,0.0,10,27,2022,2512.0
2022-10-28,18.8,9.0,0.0,10,28,2022,2512.0
2022-11-01,19.1,12.0,-90.0,11,1,2022,2292.0
2022-11-02,18.0,8.2,-56.0,11,2,2022,2236.0
2022-11-03,17.9,6.2,-34.0,11,3,2022,2202.0
2022-11-04,12.5,6.0,-10.0,11,4,2022,2192.0
2022-11-08,18.5,6.2,-21.0,11,8,2022,2118.0
2022-11-09,19.8,7.9,7.0,11,9,2022,2125.0
2022-11-10,21.6,12.0,-70.0,11,10,2022,2055.0
2022-11-11,23.2,14.7,0.0,11,11,2022,2055.0
2022-11-15,13.5,5.9,7.0,11,15,2022,2008.0
2022-11-16,15.6,5.9,0.0,11,16,2022,2008.0
2022-11-17,16.5,7.9,-33.0,11,17,2022,1975.0
2022-11-18,18.3,12.6,-43.0,11,18,2022,1932.0
2022-11-22,16.4,10.2,0.0,11,22,2022,1901.0
2022-11-23,14.0,6.9,41.0,11,23,2022,1942.0
2022-11-24,15.0,5.7,-20.0,11,24,2022,1922.0
2022-11-25,18.7,6.4,-17.0,11,25,2022,1905.0
2022-11-29,19.8,6.1,-53.0,11,29,2022,1819.0
2022-11-30,6.4,1.6,0.0,11,30,2022,1819.0
2022-12-01,4.8,1.6,-10.0,12,1,2022,1809.0
2022-12-06,9.6,1.0,36.0,12,6,2022,1881.0
2022-12-07,11.0,2.7,-13.0,12,7,2022,1868.0
2022-12-08,10.9,3.2,7.0,12,8,2022,1875.0
2022-12-09,13.0,5.9,17.0,12,9,2022,1892.0
2022-12-13,9.6,4.7,0.0,12,13,2022,1935.0
2022-12-14,4.9,-0.2,0.0,12,14,2022,1935.0
2022-12-15,8.3,0.0,-30.0,12,15,2022,1905.0
2022-12-16,7.3,1.6,-36.0,12,16,2022,1869.0
2022-12-20,9.8,0.9,37.0,12,20,2022,1906.0
2022-12-21,9.5,4.9,16.0,12,21,2022,1922.0
2022-12-22,5.3,-2.4,287.0,12,22,2022,2209.0
2022-12-23,0.9,-2.9,7.0,12,23,2022,2216.0
2022-12-27,6.3,2.2,47.0,12,27,2022,2346.0
2022-12-28,6.8,2.2,146.0,12,28,2022,2492.0
2022-12-29,5.5,2.6,37.0,12,29,2022,2529.0
2022-12-30,6.1,2.9,0.0,12,30,2022,2529.0
