날짜,최고기온,최저기온,증감치,월,일,연도,가격
2016-03-25,11.3,-0.3,-100.0,3,25,2016,6800.0
2016-03-29,19.0,-0.4,100.0,3,29,2016,7000.0
2016-03-30,19.3,1.4,700.0,3,30,2016,7700.0
2016-03-31,22.2,-1.2,640.0,3,31,2016,8340.0
2016-04-01,25.3,-0.1,20.0,4,1,2016,8360.0
2016-04-05,20.3,-0.6,440.0,4,5,2016,8900.0
2016-04-06,22.6,1.7,300.0,4,6,2016,9200.0
2016-04-07,22.2,8.5,100.0,4,7,2016,9300.0
2016-04-08,21.4,3.6,-260.0,4,8,2016,9040.0
2016-04-12,19.7,3.4,-580.0,4,12,2016,7920.0
2016-04-15,23.8,3.4,-620.0,4,15,2016,7000.0
2016-04-19,19.5,6.6,-640.0,4,19,2016,5880.0
2016-04-20,21.4,7.1,-400.0,4,20,2016,5480.0
2016-04-21,17.7,9.9,-500.0,4,21,2016,4980.0
2016-04-22,23.8,9.9,-540.0,4,22,2016,4440.0
2016-04-26,28.1,6.9,-100.0,4,26,2016,4140.0
2016-04-27,19.4,9.7,60.0,4,27,2016,4200.0
2016-04-28,22.9,7.5,0.0,4,28,2016,4200.0
2016-04-29,22.8,7.9,-80.0,4,29,2016,4120.0
2016-05-03,17.8,9.0,-60.0,5,3,2016,3700.0
2016-05-04,19.3,8.9,20.0,5,4,2016,3720.0
2016-05-10,16.4,12.0,120.0,5,10,2016,4360.0
2016-05-11,24.1,8.5,100.0,5,11,2016,4460.0
2016-05-12,24.6,9.7,100.0,5,12,2016,4560.0
2016-05-13,24.7,12.6,-60.0,5,13,2016,4500.0
2016-05-17,28.3,6.9,-380.0,5,17,2016,3720.0
2016-05-18,30.1,9.7,60.0,5,18,2016,3780.0
2016-05-19,31.7,9.9,-20.0,5,19,2016,3760.0
2016-05-20,31.5,11.2,-40.0,5,20,2016,3720.0
2016-05-24,21.0,14.2,0.0,5,24,2016,3500.0
2016-05-25,24.1,13.0,0.0,5,25,2016,3500.0
2016-05-26,22.3,15.1,440.0,5,26,2016,3940.0
2016-05-27,27.5,13.7,-160.0,5,27,2016,3780.0
2016-05-31,27.3,13.4,-420.0,5,31,2016,3660.0
2016-06-01,28.3,14.2,0.0,6,1,2016,3660.0
2016-06-02,28.8,10.7,-60.0,6,2,2016,3600.0
2016-06-03,28.2,13.5,-100.0,6,3,2016,3500.0
2016-06-08,26.9,17.3,240.0,6,8,2016,4740.0
2016-06-09,30.7,16.3,180.0,6,9,2016,4920.0
2016-06-10,30.8,15.4,-460.0,6,10,2016,4460.0
2016-06-14,29.9,16.3,-380.0,6,14,2016,3500.0
2016-06-15,23.3,17.1,-220.0,6,15,2016,3280.0
2016-06-16,24.9,17.6,-60.0,6,16,2016,3220.0
2016-06-17,28.5,16.3,-240.0,6,17,2016,2980.0
2016-06-21,31.5,17.2,-100.0,6,21,2016,2980.0
2016-06-22,29.2,18.9,280.0,6,22,2016,3260.0
2016-06-23,29.5,17.6,40.0,6,23,2016,3300.0
2016-06-24,26.5,18.5,-40.0,6,24,2016,3260.0
2016-06-28,30.9,15.5,-40.0,6,28,2016,2920.0
2016-06-29,29.9,18.9,-60.0,6,29,2016,2860.0
2016-06-30,29.1,21.9,0.0,6,30,2016,2860.0
2016-07-01,27.8,20.7,0.0,7,1,2016,2860.0
2016-07-05,20.8,17.4,40.0,7,5,2016,3400.0
2016-07-06,27.7,17.0,-340.0,7,6,2016,3060.0
2016-07-07,27.9,19.4,-20.0,7,7,2016,3040.0
2016-07-08,32.5,18.8,0.0,7,8,2016,3040.0
2016-07-12,28.2,22.3,40.0,7,12,2016,3080.0
2016-07-13,29.2,22.2,160.0,7,13,2016,3240.0
2016-07-14,31.3,22.1,-60.0,7,14,2016,3180.0
2016-07-15,29.3,18.8,-100.0,7,15,2016,3080.0
2016-07-19,32.3,18.9,0.0,7,19,2016,2740.0
2016-07-20,33.0,19.2,-80.0,7,20,2016,2660.0
2016-07-21,31.3,21.8,400.0,7,21,2016,3060.0
2016-07-22,33.5,20.6,40.0,7,22,2016,3100.0
2016-07-26,31.4,23.7,300.0,7,26,2016,3500.0
2016-07-27,27.2,23.1,100.0,7,27,2016,3600.0
2016-07-28,31.4,23.0,-100.0,7,28,2016,3500.0
2016-07-29,27.6,21.8,0.0,7,29,2016,3500.0
2016-08-02,32.0,22.1,-200.0,8,2,2016,2840.0
2016-08-03,33.9,21.5,-320.0,8,3,2016,2520.0
2016-08-04,34.4,22.0,-40.0,8,4,2016,2480.0
2016-08-05,35.4,19.7,160.0,8,5,2016,2640.0
2016-08-09,33.6,22.5,100.0,8,9,2016,2580.0
2016-08-10,32.4,23.6,40.0,8,10,2016,2620.0
2016-08-11,34.8,22.6,-140.0,8,11,2016,2480.0
2016-08-12,35.1,22.0,-100.0,8,12,2016,2380.0
2016-08-17,33.7,22.1,40.0,8,17,2016,2380.0
2016-08-18,34.5,22.0,40.0,8,18,2016,2420.0
2016-08-19,32.0,22.9,20.0,8,19,2016,2440.0
2016-08-23,34.4,20.6,0.0,8,23,2016,2420.0
2016-08-24,32.6,22.7,60.0,8,24,2016,2480.0
2016-08-25,31.9,20.6,-40.0,8,25,2016,2440.0
2016-08-26,27.0,12.6,-40.0,8,26,2016,2400.0
2016-08-30,22.8,16.0,240.0,8,30,2016,2780.0
2016-08-31,18.3,15.2,100.0,8,31,2016,2880.0
2016-09-01,28.7,12.4,220.0,9,1,2016,3100.0
2016-09-02,28.7,17.7,0.0,9,2,2016,3100.0
2016-09-06,28.0,17.5,-240.0,9,6,2016,2880.0
2016-09-07,29.2,16.5,-200.0,9,7,2016,2680.0
2016-09-08,27.5,17.6,200.0,9,8,2016,2880.0
2016-09-09,27.8,17.1,-300.0,9,9,2016,2580.0
2016-09-13,28.8,14.9,120.0,9,13,2016,2920.0
2016-09-20,24.8,8.8,800.0,9,20,2016,3520.0
2016-09-21,24.5,6.2,-300.0,9,21,2016,3220.0
2016-09-22,25.9,11.8,-120.0,9,22,2016,3100.0
2016-09-23,27.2,9.7,-460.0,9,23,2016,2640.0
2016-09-27,20.4,15.5,-40.0,9,27,2016,2900.0
2016-09-28,22.8,17.2,-60.0,9,28,2016,2840.0
2016-09-29,22.3,15.1,160.0,9,29,2016,3000.0
2016-09-30,23.7,14.5,100.0,9,30,2016,3100.0
2016-10-05,24.4,12.8,900.0,10,5,2016,4980.0
2016-10-06,24.9,12.1,840.0,10,6,2016,5820.0
2016-10-07,23.6,13.0,320.0,10,7,2016,6140.0
2016-10-11,20.2,3.9,720.0,10,11,2016,7160.0
2016-10-12,20.9,5.6,-120.0,10,12,2016,7040.0
2016-10-13,21.5,4.4,-300.0,10,13,2016,6740.0
2016-10-14,22.1,4.9,-560.0,10,14,2016,6180.0
2016-10-18,23.6,8.0,760.0,10,18,2016,6580.0
2016-10-19,23.8,9.3,60.0,10,19,2016,6640.0
2016-10-20,24.6,8.0,40.0,10,20,2016,6680.0
2016-10-21,21.4,12.4,500.0,10,21,2016,7180.0
2016-10-25,16.4,9.0,1200.0,10,25,2016,9980.0
2016-10-26,15.2,7.5,200.0,10,26,2016,10180.0
2016-10-27,20.9,6.4,-800.0,10,27,2016,9380.0
2016-10-28,17.9,8.2,-80.0,10,28,2016,9300.0
2016-11-01,8.6,-4.9,0.0,11,1,2016,9500.0
2016-11-02,10.9,-6.4,400.0,11,2,2016,9900.0
2016-11-03,12.4,0.5,500.0,11,3,2016,10400.0
2016-11-04,13.5,1.1,0.0,11,4,2016,10400.0
2016-11-08,10.5,-0.2,700.0,11,8,2016,12400.0
2016-11-09,9.0,-4.4,0.0,11,9,2016,12400.0
2016-11-10,6.6,-2.0,980.0,11,10,2016,13380.0
2016-11-11,13.7,0.5,300.0,11,11,2016,13680.0
2016-11-15,12.3,-1.8,220.0,11,15,2016,14800.0
2016-11-16,11.4,-3.7,-600.0,11,16,2016,14200.0
2016-11-17,15.7,-1.9,-500.0,11,17,2016,13700.0
2016-11-18,9.9,-1.7,0.0,11,18,2016,13700.0
2016-11-22,8.1,-0.6,-600.0,11,22,2016,12100.0
2016-11-23,5.6,-5.5,0.0,11,23,2016,12100.0
2016-11-24,3.0,-9.3,-700.0,11,24,2016,11400.0
2016-11-25,6.6,-9.0,-700.0,11,25,2016,10700.0
2016-11-29,7.5,-7.8,0.0,11,29,2016,10700.0
2016-11-30,8.1,-4.7,-900.0,11,30,2016,9800.0
2016-12-01,8.3,-5.2,-100.0,12,1,2016,9700.0
2016-12-06,3.7,-7.3,-100.0,12,6,2016,10300.0
2016-12-07,4.7,-7.6,1000.0,12,7,2016,11300.0
2016-12-08,4.8,-6.4,500.0,12,8,2016,11800.0
2016-12-09,5.7,-5.2,800.0,12,9,2016,12600.0
2016-12-13,8.9,-5.0,200.0,12,13,2016,13600.0
2016-12-14,2.9,-2.4,100.0,12,14,2016,13700.0
2016-12-15,0.2,-9.5,1400.0,12,15,2016,15100.0
2016-12-16,0.1,-12.5,1900.0,12,16,2016,17000.0
2016-12-20,6.8,-1.9,0.0,12,20,2016,18300.0
2016-12-21,6.7,-0.9,200.0,12,21,2016,18500.0
2016-12-22,7.5,3.1,-200.0,12,22,2016,18300.0
2016-12-23,3.3,-2.2,0.0,12,23,2016,18300.0
2016-12-27,2.6,-5.7,-500.0,12,27,2016,17200.0
2016-12-28,2.2,-8.8,-2000.0,12,28,2016,15200.0
2016-12-29,0.2,-8.4,-200.0,12,29,2016,15000.0
2016-12-30,1.6,-11.5,-1000.0,12,30,2016,14000.0
2017-01-03,7.1,-5.8,-1600.0,1,3,2017,12400.0
2017-01-04,10.0,-5.5,-800.0,1,4,2017,11600.0
2017-01-05,7.6,-5.7,-200.0,1,5,2017,11400.0
2017-01-06,10.2,-3.2,200.0,1,6,2017,11600.0
2017-01-10,2.1,-8.8,-1040.0,1,10,2017,10260.0
2017-01-11,1.0,-12.0,-200.0,1,11,2017,10060.0
2017-01-12,2.7,-8.6,-400.0,1,12,2017,9660.0
2017-01-13,-0.4,-11.3,-100.0,1,13,2017,9560.0
2017-01-17,3.9,-13.4,-160.0,1,17,2017,9600.0
2017-01-18,3.3,-10.4,-200.0,1,18,2017,9400.0
2017-01-19,4.2,-8.9,-800.0,1,19,2017,8600.0
2017-01-20,0.9,-9.7,400.0,1,20,2017,9000.0
2017-01-24,-0.5,-17.4,-660.0,1,24,2017,9200.0
2017-01-25,1.0,-16.7,-900.0,1,25,2017,8300.0
2017-01-26,2.1,-15.5,0.0,1,26,2017,8300.0
2017-02-01,1.7,-14.5,0.0,2,1,2017,8300.0
2017-02-02,3.5,-16.6,-600.0,2,2,2017,7700.0
2017-02-03,5.7,-12.2,100.0,2,3,2017,7800.0
2017-02-07,2.8,-10.7,-600.0,2,7,2017,6500.0
2017-02-08,2.6,-9.2,-500.0,2,8,2017,6000.0
2017-02-09,-0.3,-10.9,-400.0,2,9,2017,5600.0
2017-02-10,-1.6,-14.0,0.0,2,10,2017,5600.0
2017-02-14,6.7,-9.7,-320.0,2,14,2017,5280.0
2017-02-15,8.1,-9.0,-280.0,2,15,2017,5000.0
2017-02-16,10.5,-7.4,-100.0,2,16,2017,4900.0
2017-02-17,8.0,-2.9,0.0,2,17,2017,4900.0
2017-02-21,6.5,-9.4,0.0,2,21,2017,4840.0
2017-02-22,1.9,-2.0,-120.0,2,22,2017,4720.0
2017-02-23,4.0,-4.0,-140.0,2,23,2017,4580.0
2017-02-24,5.0,-9.0,-200.0,2,24,2017,4380.0
2017-02-28,11.6,-6.3,200.0,2,28,2017,4460.0
2017-03-03,9.3,-6.9,1100.0,3,3,2017,6260.0
2017-03-07,3.7,-5.3,-60.0,3,7,2017,7300.0
2017-03-08,5.3,-9.0,-500.0,3,8,2017,6800.0
2017-03-09,9.5,-6.3,-40.0,3,9,2017,6760.0
2017-03-10,11.6,-6.6,600.0,3,10,2017,7360.0
2017-03-14,12.1,-4.3,100.0,3,14,2017,8120.0
2017-03-15,13.3,-6.5,0.0,3,15,2017,8120.0
2017-03-16,13.3,-6.0,280.0,3,16,2017,8400.0
2017-03-17,15.8,-5.1,400.0,3,17,2017,8800.0
2017-03-21,10.7,-1.6,0.0,3,21,2017,8160.0
2017-03-22,15.2,-5.2,40.0,3,22,2017,8200.0
2017-03-23,14.6,-1.6,0.0,3,23,2017,8200.0
2017-03-24,14.2,-3.6,0.0,3,24,2017,8200.0
2017-03-28,9.3,0.3,260.0,3,28,2017,8100.0
2017-03-29,15.2,-2.6,0.0,3,29,2017,8100.0
2017-03-30,18.4,-2.5,-80.0,3,30,2017,8020.0
2017-03-31,10.9,5.2,0.0,3,31,2017,8020.0
2017-04-04,21.3,-0.1,140.0,4,4,2017,8340.0
2017-04-05,13.5,5.9,660.0,4,5,2017,9000.0
2017-04-06,16.5,9.2,1200.0,4,6,2017,10200.0
2017-04-07,24.7,9.1,500.0,4,7,2017,10700.0
2017-04-11,22.1,8.9,-200.0,4,11,2017,9900.0
2017-04-12,17.1,2.7,100.0,4,12,2017,10000.0
2017-04-13,19.1,-1.2,700.0,4,13,2017,10700.0
2017-04-14,20.6,4.0,200.0,4,14,2017,10900.0
2017-04-18,14.7,5.9,-800.0,4,18,2017,10000.0
2017-04-19,19.1,3.0,-500.0,4,19,2017,9500.0
2017-04-20,17.9,6.4,-1400.0,4,20,2017,8100.0
2017-04-21,19.8,2.2,-600.0,4,21,2017,7500.0
2017-04-25,22.2,8.5,-380.0,4,25,2017,5820.0
2017-04-26,20.9,6.5,-100.0,4,26,2017,5720.0
2017-04-27,20.0,2.1,100.0,4,27,2017,5820.0
2017-04-28,23.3,2.7,60.0,4,28,2017,5880.0
2017-05-11,24.5,10.1,-140.0,5,11,2017,4000.0
2017-05-12,20.7,12.6,-280.0,5,12,2017,3720.0
2017-05-16,21.4,11.2,0.0,5,16,2017,3720.0
2017-05-17,26.6,8.9,100.0,5,17,2017,3820.0
2017-05-18,27.3,10.4,100.0,5,18,2017,3920.0
2017-05-19,29.3,10.2,100.0,5,19,2017,4020.0
2017-05-23,23.6,12.8,0.0,5,23,2017,6000.0
2017-05-24,28.3,15.1,0.0,5,24,2017,6000.0
2017-05-25,25.0,11.2,-200.0,5,25,2017,5800.0
2017-05-26,21.1,7.3,900.0,5,26,2017,6700.0
2017-05-30,28.9,14.4,-360.0,5,30,2017,7300.0
2017-05-31,28.7,12.0,60.0,5,31,2017,7360.0
2017-06-01,28.3,14.5,-400.0,6,1,2017,6960.0
2017-06-02,25.6,10.6,240.0,6,2,2017,7200.0
2017-06-08,26.2,14.2,-300.0,6,8,2017,6700.0
2017-06-09,26.7,13.0,-60.0,6,9,2017,6640.0
2017-06-13,24.3,13.1,-720.0,6,13,2017,5100.0
2017-06-14,28.3,13.4,-500.0,6,14,2017,4600.0
2017-06-15,30.3,14.4,-500.0,6,15,2017,4100.0
2017-06-16,31.8,15.7,-100.0,6,16,2017,4000.0
2017-06-20,32.6,16.4,-40.0,6,20,2017,4360.0
2017-06-21,30.6,19.4,-80.0,6,21,2017,4280.0
2017-06-22,31.4,15.7,-120.0,6,22,2017,4160.0
2017-06-23,34.1,18.0,60.0,6,23,2017,4220.0
2017-06-27,31.9,18.1,260.0,6,27,2017,4020.0
2017-06-28,31.7,20.0,-40.0,6,28,2017,3980.0
2017-06-29,31.2,20.9,-108.0,6,29,2017,3872.0
2017-06-30,31.1,18.8,60.0,6,30,2017,3932.0
2017-07-04,31.4,22.4,540.0,7,4,2017,5080.0
2017-07-05,33.4,21.8,-200.0,7,5,2017,4880.0
2017-07-06,33.9,20.3,-120.0,7,6,2017,4760.0
2017-07-07,28.8,22.8,80.0,7,7,2017,4840.0
2017-07-11,30.5,21.8,-60.0,7,11,2017,4800.0
2017-07-12,32.2,21.6,-200.0,7,12,2017,4600.0
2017-07-13,31.7,21.1,-260.0,7,13,2017,4340.0
2017-07-14,33.5,21.6,-140.0,7,14,2017,4200.0
2017-07-18,30.4,23.0,-280.0,7,18,2017,4100.0
2017-07-19,32.9,23.1,-320.0,7,19,2017,3780.0
2017-07-20,33.4,23.9,-40.0,7,20,2017,3740.0
2017-07-21,31.4,25.8,-120.0,7,21,2017,3620.0
2017-07-25,33.6,23.9,80.0,7,25,2017,3700.0
2017-07-26,32.2,20.3,0.0,7,26,2017,3700.0
2017-07-27,28.8,21.6,40.0,7,27,2017,3740.0
2017-07-28,25.6,22.4,-20.0,7,28,2017,3720.0
2017-08-01,32.7,22.6,-240.0,8,1,2017,3600.0
2017-08-02,34.8,23.2,300.0,8,2,2017,3900.0
2017-08-03,33.6,22.6,0.0,8,3,2017,3900.0
2017-08-04,34.2,21.6,40.0,8,4,2017,3940.0
2017-08-08,30.9,20.5,-240.0,8,8,2017,3640.0
2017-08-09,31.1,22.3,-40.0,8,9,2017,3600.0
2017-08-10,25.9,22.3,-40.0,8,10,2017,3560.0
2017-08-11,30.5,20.8,-80.0,8,11,2017,3480.0
2017-08-17,27.7,20.2,-320.0,8,17,2017,3260.0
2017-08-18,29.5,20.2,60.0,8,18,2017,3320.0
2017-08-22,30.6,21.6,0.0,8,22,2017,3260.0
2017-08-23,28.0,22.0,-160.0,8,23,2017,3100.0
2017-08-24,29.0,21.2,20.0,8,24,2017,3120.0
2017-08-25,29.8,16.7,40.0,8,25,2017,3160.0
2017-08-29,25.3,14.5,60.0,8,29,2017,3460.0
2017-08-30,22.6,13.4,400.0,8,30,2017,3860.0
2017-08-31,27.2,13.2,280.0,8,31,2017,4140.0
2017-09-01,29.0,11.8,380.0,9,1,2017,4520.0
2017-09-05,23.2,14.4,440.0,9,5,2017,5340.0
2017-09-06,22.8,15.9,340.0,9,6,2017,5680.0
2017-09-07,27.2,17.7,100.0,9,7,2017,5780.0
2017-09-08,29.0,16.1,680.0,9,8,2017,6460.0
2017-09-12,26.7,13.4,220.0,9,12,2017,6840.0
2017-09-13,26.8,10.0,200.0,9,13,2017,7040.0
2017-09-14,27.0,9.9,-440.0,9,14,2017,6600.0
2017-09-15,26.1,10.5,-200.0,9,15,2017,6400.0
2017-09-19,24.2,12.4,-100.0,9,19,2017,6300.0
2017-09-20,23.8,8.6,-100.0,9,20,2017,6200.0
2017-09-21,25.1,8.3,-220.0,9,21,2017,5980.0
2017-09-22,24.7,9.3,600.0,9,22,2017,6580.0
2017-09-26,28.3,12.4,500.0,9,26,2017,8200.0
2017-09-27,25.2,16.1,40.0,9,27,2017,8240.0
2017-09-28,24.3,8.8,20.0,9,28,2017,8260.0
2017-09-29,21.0,3.9,420.0,9,29,2017,8680.0
2017-10-11,19.6,11.8,-380.0,10,11,2017,7560.0
2017-10-12,15.1,6.6,200.0,10,12,2017,7760.0
2017-10-13,18.3,5.4,-140.0,10,13,2017,7620.0
2017-10-17,21.8,4.9,-460.0,10,17,2017,6460.0
2017-10-18,18.8,9.7,180.0,10,18,2017,6640.0
2017-10-19,21.1,8.8,200.0,10,19,2017,6840.0
2017-10-20,22.1,6.0,560.0,10,20,2017,7400.0
2017-10-24,18.7,2.5,-780.0,10,24,2017,6940.0
2017-10-25,19.7,2.1,60.0,10,25,2017,7000.0
2017-10-26,16.1,4.3,-160.0,10,26,2017,6840.0
2017-10-27,23.4,6.5,-200.0,10,27,2017,6640.0
2017-10-31,15.6,-3.9,-40.0,10,31,2017,6540.0
2017-11-01,16.6,4.4,300.0,11,1,2017,6840.0
2017-11-02,17.3,8.3,0.0,11,2,2017,6840.0
2017-11-03,17.2,5.5,-220.0,11,3,2017,6620.0
2017-11-07,16.9,2.3,-60.0,11,7,2017,7160.0
2017-11-08,18.5,2.0,-120.0,11,8,2017,7040.0
2017-11-09,16.0,-1.8,-160.0,11,9,2017,6880.0
2017-11-10,13.0,-0.4,80.0,11,10,2017,6960.0
2017-11-14,11.1,-1.3,-180.0,11,14,2017,6240.0
2017-11-15,6.4,-4.9,-60.0,11,15,2017,6180.0
2017-11-16,7.8,-8.2,-60.0,11,16,2017,6120.0
2017-11-17,3.3,-7.2,0.0,11,17,2017,6120.0
2017-11-21,5.0,-5.7,-100.0,11,21,2017,5720.0
2017-11-22,6.8,-5.7,-60.0,11,22,2017,5660.0
2017-11-23,3.7,-8.5,200.0,11,23,2017,5860.0
2017-11-24,3.1,-6.8,-328.0,11,24,2017,5532.0
2017-11-28,10.6,-3.3,0.0,11,28,2017,5600.0
2017-11-29,9.8,-2.2,60.0,11,29,2017,5660.0
2017-11-30,4.2,-8.3,0.0,11,30,2017,5660.0
2017-12-05,-0.6,-12.0,440.0,12,5,2017,6740.0
2017-12-06,2.2,-9.7,180.0,12,6,2017,6920.0
2017-12-07,5.8,-5.0,180.0,12,7,2017,7100.0
2017-12-08,-0.1,-10.4,440.0,12,8,2017,7540.0
2017-12-12,-5.1,-19.2,0.0,12,12,2017,7540.0
2017-12-13,-3.9,-19.2,0.0,12,13,2017,7540.0
2017-12-14,-3.3,-17.2,60.0,12,14,2017,7600.0
2017-12-15,-2.8,-14.3,20.0,12,15,2017,7620.0
2017-12-19,-0.8,-14.4,100.0,12,19,2017,7700.0
2017-12-20,-1.6,-16.6,-100.0,12,20,2017,7600.0
2017-12-21,1.3,-7.9,40.0,12,21,2017,7640.0
2017-12-22,3.2,-6.9,0.0,12,22,2017,7640.0
2017-12-27,-2.4,-15.8,-620.0,12,27,2017,6560.0
2017-12-28,0.0,-13.8,-400.0,12,28,2017,6160.0
2017-12-29,5.6,-5.9,-240.0,12,29,2017,5920.0
2018-01-03,0.6,-12.6,-220.0,1,3,2018,5500.0
2018-01-04,-0.8,-13.4,-60.0,1,4,2018,5440.0
2018-01-05,1.5,-10.1,-100.0,1,5,2018,5340.0
2018-01-09,-0.1,-9.9,-160.0,1,9,2018,4500.0
2018-01-10,-4.3,-14.4,-220.0,1,10,2018,4280.0
2018-01-11,-6.8,-17.0,-220.0,1,11,2018,4060.0
2018-01-12,-6.1,-19.4,60.0,1,12,2018,4120.0
2018-01-16,5.7,-4.7,-240.0,1,16,2018,3900.0
2018-01-17,8.2,-1.1,-20.0,1,17,2018,3880.0
2018-01-18,5.0,-3.3,0.0,1,18,2018,3880.0
2018-01-19,6.4,-6.2,-140.0,1,19,2018,3740.0
2018-01-23,-2.4,-16.1,0.0,1,23,2018,3580.0
2018-01-24,-10.1,-21.4,-40.0,1,24,2018,3540.0
2018-01-25,-9.3,-21.5,0.0,1,25,2018,3540.0
2018-01-26,-9.5,-22.7,-120.0,1,26,2018,3420.0
2018-01-30,-0.5,-18.8,60.0,1,30,2018,3780.0
2018-01-31,0.5,-10.0,80.0,1,31,2018,3860.0
2018-02-01,3.0,-16.9,80.0,2,1,2018,3940.0
2018-02-02,3.7,-14.9,220.0,2,2,2018,4160.0
2018-02-06,-5.6,-19.4,-40.0,2,6,2018,4200.0
2018-02-07,-2.2,-19.4,0.0,2,7,2018,4200.0
2018-02-08,1.3,-17.8,40.0,2,8,2018,4240.0
2018-02-09,3.6,-13.2,60.0,2,9,2018,4300.0
2018-02-13,3.9,-14.2,40.0,2,13,2018,4580.0
2018-02-14,9.4,0.5,-300.0,2,14,2018,4280.0
2018-02-20,7.4,-9.1,0.0,2,20,2018,3880.0
2018-02-21,5.1,-11.3,-100.0,2,21,2018,3780.0
2018-02-22,5.3,-9.4,0.0,2,22,2018,3780.0
2018-02-23,5.8,-4.1,-160.0,2,23,2018,3620.0
2018-02-27,3.3,-5.1,0.0,2,27,2018,3680.0
2018-02-28,6.5,-0.1,140.0,2,28,2018,3820.0
2018-03-06,10.8,-5.3,440.0,3,6,2018,5920.0
2018-03-07,9.8,-3.1,680.0,3,7,2018,6600.0
2018-03-08,8.6,1.3,720.0,3,8,2018,7320.0
2018-03-09,9.7,-0.4,680.0,3,9,2018,8000.0
2018-03-13,18.8,-1.8,780.0,3,13,2018,9400.0
2018-03-14,21.4,7.3,860.0,3,14,2018,10260.0
2018-03-15,15.4,5.4,340.0,3,15,2018,10600.0
2018-03-16,6.6,-2.8,400.0,3,16,2018,11000.0
2018-03-20,4.7,0.7,620.0,3,20,2018,13300.0
2018-03-21,4.8,0.7,5500.0,3,21,2018,18800.0
2018-03-22,13.9,-3.2,2000.0,3,22,2018,20800.0
2018-03-23,13.8,-3.9,-400.0,3,23,2018,20400.0
2018-03-27,20.7,0.1,1500.0,3,27,2018,17800.0
2018-03-28,20.6,4.4,1000.0,3,28,2018,18800.0
2018-03-29,23.2,6.8,-800.0,3,29,2018,18000.0
2018-03-30,21.4,4.6,300.0,3,30,2018,18300.0
2018-04-03,22.0,11.7,-1700.0,4,3,2018,18300.0
2018-04-04,17.7,5.7,-1800.0,4,4,2018,16500.0
2018-04-05,7.1,4.8,-2100.0,4,5,2018,14400.0
2018-04-06,11.7,3.2,-1600.0,4,6,2018,12800.0
2018-04-10,22.8,-0.2,-1500.0,4,10,2018,9700.0
2018-04-11,18.4,4.0,-1220.0,4,11,2018,8480.0
2018-04-12,21.1,1.5,-160.0,4,12,2018,8320.0
2018-04-13,19.9,2.3,500.0,4,13,2018,8820.0
2018-04-17,21.2,0.9,400.0,4,17,2018,10900.0
2018-04-18,21.8,1.7,0.0,4,18,2018,10900.0
2018-04-19,23.0,3.3,-1000.0,4,19,2018,9900.0
2018-04-20,28.9,5.2,-650.0,4,20,2018,9250.0
2018-04-24,13.5,3.8,860.0,4,24,2018,9100.0
2018-04-25,24.4,0.3,400.0,4,25,2018,9500.0
2018-04-26,23.4,4.4,-1140.0,4,26,2018,8360.0
2018-04-27,23.3,5.9,-260.0,4,27,2018,8100.0
2018-05-03,14.7,3.7,180.0,5,3,2018,8020.0
2018-05-04,21.4,2.5,520.0,5,4,2018,8540.0
2018-05-09,19.5,6.8,-300.0,5,9,2018,8200.0
2018-05-10,23.4,5.6,-540.0,5,10,2018,7660.0
2018-05-11,22.8,8.2,-440.0,5,11,2018,7220.0
2018-05-15,30.0,13.8,-300.0,5,15,2018,5800.0
2018-05-16,23.1,18.4,100.0,5,16,2018,5900.0
2018-05-17,22.6,15.6,-560.0,5,17,2018,5340.0
2018-05-18,16.1,10.8,-40.0,5,18,2018,5300.0
2018-05-24,25.5,9.1,60.0,5,24,2018,4020.0
2018-05-25,26.7,10.6,-240.0,5,25,2018,3780.0
2018-05-29,27.2,18.0,0.0,5,29,2018,3620.0
2018-05-30,26.5,15.1,0.0,5,30,2018,3620.0
2018-05-31,28.8,12.2,140.0,5,31,2018,3760.0
2018-06-01,31.3,13.4,-200.0,6,1,2018,3560.0
2018-06-05,29.6,15.7,720.0,6,5,2018,4620.0
2018-06-08,27.5,15.9,1360.0,6,8,2018,7560.0
2018-06-12,26.6,15.4,-300.0,6,12,2018,6380.0
2018-06-15,23.8,14.9,-20.0,6,15,2018,5800.0
2018-06-19,27.4,15.7,-100.0,6,19,2018,4940.0
2018-06-20,30.5,16.7,60.0,6,20,2018,5000.0
2018-06-21,29.9,16.1,900.0,6,21,2018,5900.0
2018-06-22,33.0,14.3,700.0,6,22,2018,6600.0
2018-06-26,25.8,19.2,-180.0,6,26,2018,5460.0
2018-06-27,26.8,20.6,140.0,6,27,2018,5600.0
2018-06-28,28.9,19.1,452.0,6,28,2018,6052.0
2018-06-29,29.9,19.2,-92.0,6,29,2018,5960.0
2018-07-03,31.1,21.4,-380.0,7,3,2018,4960.0
2018-07-04,32.5,21.4,-240.0,7,4,2018,4720.0
2018-07-05,25.8,21.2,360.0,7,5,2018,5080.0
2018-07-06,26.2,19.1,-140.0,7,6,2018,4940.0
2018-07-10,25.2,18.1,1372.0,7,10,2018,6532.0
2018-07-11,28.1,21.8,648.0,7,11,2018,7180.0
2018-07-12,30.6,22.8,-1100.0,7,12,2018,6080.0
2018-07-13,31.3,21.0,-540.0,7,13,2018,5540.0
2018-07-17,32.2,20.8,-480.0,7,17,2018,4460.0
2018-07-18,32.8,20.6,-160.0,7,18,2018,4300.0
